customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3777,1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,3139,0
3608,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,781,0
1079,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,4534,0
3894,0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,445,0
1244,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,3985,0
4035,1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,3804,0
1258,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,4233,1
840,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,2214,1
3900,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,273,0
3294,1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,3010,0
1273,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1204,1
2343,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,3543,0
1028,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,899,0
654,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,3130,1
1580,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,2860,0
3104,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,253,0
2838,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,2948,0
148,0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,3250,0
4596,1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,3482,0
597,1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,1520,0
3983,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,1345,0
531,1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,2622,0
195,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,3335,1
3319,1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.0,655,0
4814,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,4547,0
3859,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,2796,1
3254,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1611,0
4965,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,106,1
579,0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,90.45,1578,0
3323,1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,587,0
2330,1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,882,1
502,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,3215,0
3860,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,2421,0
755,0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,4518,0
4628,1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,4013,1
4333,0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,90.75,3118,0
776,1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,1673,1
3120,0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,4379,0
1135,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,2412,0
2877,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.6,4609,0
556,1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,502,0
3061,1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,1826,0
341,1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,2494,0
3309,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.35,458,0
4563,0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,26.05,1036,0
4562,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,4600,0
4260,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,1076,1
856,0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,3905,0
4395,0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,952,0
4850,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,997,0
4716,0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,4015,0
924,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.25,1022,0
1823,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,4131,1
3537,1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,1690,0
2934,0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,857,0
4800,1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,76,0
4492,0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,1328,1
4461,0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,4109,0
4170,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,744,1
2606,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,3936,1
224,1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,1492,0
2464,1,0,1,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.45,874,0
2911,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,1792,0
2711,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,1995,1
330,1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,2442,0
4570,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,4522,0
385,1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,690,0
1537,1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,3973,0
2903,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,1090,1
4495,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,4340,1
2107,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,3893,1
15,1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,1773,1
355,0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,100.4,4057,0
1771,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.45,848,0
4925,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,2485,0
2726,1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,50.9,2094,0
4305,1,0,1,0,69,1,2,1,2,2,2,2,0,2,1,1,1,107.2,4100,0
952,0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,92.2,3757,0
83,1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,3880,1
4361,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,4382,0
3917,1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,40.55,419,0
986,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,26.0,822,0
3560,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,4256,0
365,0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,2448,0
2406,1,0,0,1,35,1,0,0,0,0,0,2,2,2,1,1,3,72.1,1557,0
463,1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,307,1
3672,0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,4527,0
327,0,0,1,1,62,1,0,0,2,0,2,2,2,0,1,1,0,70.75,2624,0
3618,0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,76.15,1176,0
4017,0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1169,0
4903,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,69.95,3359,0
76,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,2102,0
4101,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,0,3,20.05,132,0
1407,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,0,19.45,1401,0
1740,0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,26.9,330,0
4598,1,1,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.2,2327,0
2942,0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,50.0,4552,0
886,0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,60.0,2966,0
4459,1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,84.55,2338,0
2003,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,45.45,535,0
2716,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3886,0
4181,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,115.55,4460,0
4123,1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,93.7,2564,1
1595,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,4014,0
125,1,0,1,1,66,0,1,0,0,0,0,2,2,2,2,0,0,50.55,2138,0
2555,1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,1687,1
1596,1,0,0,0,18,1,2,0,0,0,2,2,2,2,1,1,1,82.0,563,1
4037,0,0,1,1,13,1,2,2,1,1,1,1,1,1,2,1,0,25.0,2113,0
1593,0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,3529,0
200,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,3420,1
1103,1,0,1,1,15,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1765,0
4166,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1056,0
4817,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,1810,1
4150,0,0,1,1,42,1,0,1,0,0,2,2,2,2,2,1,2,100.4,2645,0
4608,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.0,929,0
2006,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,3239,1
1609,1,1,0,0,39,1,2,1,0,0,0,0,2,2,0,1,0,95.65,2354,1
2605,0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,19.25,3638,0
522,0,0,1,1,53,1,0,1,0,2,2,2,2,2,0,1,0,108.25,3516,0
2456,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,4631,1
166,0,1,1,1,31,1,0,1,0,0,2,2,2,2,0,1,2,98.9,1841,1
2155,1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,20.15,4693,0
3914,0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,101.3,1880,0
185,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1167,0
3610,0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,362,0
3246,0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,2479,0
1968,0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,65.25,2370,0
4829,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.8,4376,0
510,0,0,1,1,44,1,0,2,1,1,1,1,1,1,0,0,3,19.6,4266,0
2949,1,0,0,1,27,1,0,2,1,1,1,1,1,1,1,0,1,20.05,3315,0
2907,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,2,49.4,2519,0
3811,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,1426,1
2232,0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,1333,0
4231,0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,3356,0
1857,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1534,0
470,0,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.3,385,0
1518,0,0,1,0,65,1,2,1,0,2,2,2,2,2,2,1,0,107.65,4022,0
628,0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,3380,0
2939,0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,288,0
3000,1,0,1,0,71,1,2,1,2,2,2,0,2,2,1,1,2,109.6,4279,0
4203,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,3174,0
3214,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,3181,0
1100,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.1,3981,0
3905,0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,98.65,4048,0
557,0,0,1,1,64,1,2,1,0,2,2,2,2,2,1,1,2,111.45,4086,0
69,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,4473,0
3260,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,0,0,100.55,1817,0
861,0,0,0,0,13,1,0,2,1,1,1,1,1,1,2,1,3,20.4,1654,0
751,0,0,0,0,31,1,2,1,2,2,0,0,2,2,0,0,2,104.35,2043,0
2797,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.75,3939,1
2138,1,0,1,1,7,0,1,0,2,0,0,2,0,0,0,1,2,34.5,1770,1
2195,1,0,1,0,61,1,2,1,0,2,2,0,2,2,0,1,2,105.55,3670,1
2619,0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,185,1
3021,1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.3,4120,1
4137,0,0,1,1,14,1,2,0,0,2,0,2,2,2,0,0,1,80.45,191,0
62,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,80.2,4329,1
1647,0,0,1,1,67,1,2,1,2,0,0,2,0,2,1,1,1,94.35,3708,1
4663,0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.35,3849,0
3820,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,44.6,1647,1
2266,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1094,1
519,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,3095,0
1638,0,1,0,0,33,1,2,1,0,2,2,2,2,2,0,1,2,110.45,2307,1
3940,1,0,0,0,18,1,0,0,2,0,2,2,2,0,0,1,2,68.35,387,0
4412,1,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,79.1,3334,0
2682,1,1,1,1,28,1,2,0,0,0,0,0,0,0,1,1,2,51.0,493,0
1534,0,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,1,80.55,1062,0
399,1,0,1,1,17,1,2,0,0,2,2,2,0,0,0,1,3,66.7,111,0
428,1,0,0,0,56,1,2,1,2,2,0,0,0,0,0,1,2,86.4,3018,0
2273,0,0,1,0,60,0,1,0,2,2,2,0,0,2,1,0,2,50.05,1842,0
2082,0,0,0,0,33,1,2,2,1,1,1,1,1,1,2,0,1,25.7,4403,0
1353,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,3,83.4,4417,0
2512,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.7,521,1
5,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,3231,0
3450,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,99.25,3829,1
4532,0,0,0,0,55,1,0,0,0,2,2,0,0,2,2,1,3,64.75,2282,0
2420,0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,100.15,3828,0
3460,1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,4453,1
4979,1,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,724,0
441,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,113.0,4323,0
3871,0,0,1,1,36,0,1,0,2,0,2,2,0,0,2,0,1,40.65,710,0
3406,1,0,0,0,52,1,0,1,0,2,2,2,2,2,1,1,0,105.0,3251,1
1176,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,175,1
2170,1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,94.95,1296,0
4172,0,1,0,0,5,1,0,0,2,2,0,2,0,0,0,0,1,59.9,1812,0
1057,0,0,1,0,47,1,0,1,0,0,2,0,0,2,0,1,2,85.3,2502,1
1741,0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,1757,1
960,1,0,0,0,18,0,1,0,0,2,2,0,0,0,0,1,1,33.5,3549,1
4301,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.8,1098,0
2969,1,0,0,0,56,1,0,0,0,2,2,2,2,2,2,1,1,81.8,2789,0
2491,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,2476,0
3090,1,0,0,0,35,1,2,0,2,0,2,0,0,0,0,1,2,59.6,1268,0
1479,0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,748,0
2829,0,0,0,0,15,1,2,1,2,0,2,0,0,0,0,1,1,84.35,392,0
2436,1,0,0,0,24,1,0,1,0,0,0,0,2,2,0,1,2,90.35,1377,1
2349,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,3298,0
4754,0,0,1,1,70,1,0,0,2,0,0,2,2,2,2,0,1,75.35,3261,0
1327,1,0,1,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.75,4562,1
4801,0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,2302,1
2141,0,0,0,0,39,1,0,0,0,0,0,2,0,2,1,0,2,59.3,1353,0
1623,0,0,0,0,29,1,2,0,2,0,0,0,0,2,0,1,2,66.1,1116,0
3756,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,3,18.8,1612,0
1557,0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,3142,0
2839,1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,3853,0
4420,0,0,0,0,66,0,1,0,2,2,2,2,0,0,2,1,3,47.4,2024,0
4216,1,0,0,0,2,0,1,0,0,0,2,0,2,2,0,1,2,49.25,4559,1
2563,0,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,1,109.15,3789,0
3148,1,0,1,1,62,1,2,1,2,2,0,0,2,0,1,1,1,94.95,3442,0
4117,1,1,1,0,33,1,0,1,2,2,0,2,0,2,1,1,2,93.55,1944,0
4254,1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,79.5,3149,0
4270,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4456,0
3443,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1097,1
2306,0,0,0,0,19,1,2,1,2,2,0,0,0,2,0,1,2,95.15,966,1
2235,0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,3063,0
2069,1,0,0,0,63,1,2,1,0,2,0,2,2,2,0,0,2,105.4,3859,0
1030,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,0,20.1,3358,0
4257,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,1428,1
893,0,1,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,4576,0
2439,1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.7,4410,0
902,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.35,3637,0
1257,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.05,1696,1
3544,1,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,3,19.7,3662,0
3702,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,1908,1
3526,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,3563,0
4851,1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1023,0
4741,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,1241,1
4100,0,0,0,0,7,1,2,1,2,0,0,0,0,0,0,1,3,79.65,3567,1
2738,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,4124,0
2908,0,0,1,0,72,1,2,1,2,2,2,0,2,0,2,0,0,100.65,4109,0
2111,1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,628,1
2625,1,0,0,0,28,1,0,1,0,0,2,2,0,2,0,0,2,91.0,1665,0
764,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,2540,1
4342,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.75,4407,0
1162,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,3466,1
3850,0,0,0,0,7,1,0,0,2,0,0,0,0,2,1,1,2,59.1,2324,0
2744,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,49.8,69,0
1970,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.3,543,0
1190,1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.65,859,0
110,1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,2675,0
2763,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,1731,0
3244,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,3715,0
4109,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.85,3113,0
4773,0,1,0,0,34,1,2,1,0,2,0,2,2,0,0,1,2,96.35,2036,0
1136,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,2,24.15,4371,0
817,0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,1,19.1,198,0
933,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,2693,0
2361,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,3054,1
4837,0,0,1,1,53,1,0,0,0,0,2,0,0,2,1,0,1,60.6,2100,0
2089,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.65,1071,0
3829,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,668,1
4008,1,0,0,0,3,1,0,1,0,0,2,2,2,2,0,1,2,98.7,1853,1
4284,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,399,1
3088,1,1,1,0,41,0,1,0,0,2,2,0,2,2,0,1,2,53.95,1361,0
1761,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,2936,0
215,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,1644,1
2558,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,1306,0
3032,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1188,0
3437,0,0,0,0,54,1,2,1,0,0,2,2,0,2,2,1,0,95.1,3099,0
240,1,0,0,0,41,1,2,2,1,1,1,1,1,1,0,1,0,25.25,4706,0
3985,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,4447,0
106,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,3867,0
3663,1,0,0,0,62,0,1,0,2,2,2,2,0,0,2,1,0,43.7,1658,0
2120,0,1,1,1,56,1,0,0,2,0,0,2,2,2,2,1,1,72.6,2521,0
1683,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,2,51.55,4225,1
4158,1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,2,79.25,4308,1
2289,1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,3614,0
900,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,1,20.5,2492,0
2292,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,321,0
2092,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,2828,0
4711,1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,3,20.6,3452,0
1661,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,2838,1
3221,0,0,0,0,25,0,1,0,2,2,2,0,2,2,1,0,2,61.05,705,0
565,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,860,1
575,1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,3140,0
548,0,0,0,0,63,1,2,1,2,2,2,0,2,2,0,0,1,108.25,3889,0
4967,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.4,4629,0
1722,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,3296,0
1149,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1254,0
3888,1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,2385,0
448,0,1,1,0,60,1,2,1,0,2,0,0,0,2,0,0,2,89.45,3196,0
2535,1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,3930,0
1138,0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,2081,0
2200,0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,3723,0
205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,2697,1
827,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,89.5,2915,1
1955,1,0,0,0,66,1,2,0,2,2,2,2,0,0,2,0,0,68.75,2720,0
1130,1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,4104,0
397,0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,2548,0
2408,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,4499,1
2767,0,0,1,1,31,1,0,2,1,1,1,1,1,1,2,0,3,21.0,3966,0
4193,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.4,846,0
1204,1,0,0,0,4,0,1,0,0,0,0,0,2,2,0,1,2,44.55,907,1
4572,1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,1754,0
581,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,3933,0
3997,0,0,1,1,19,0,1,0,0,0,0,0,0,0,0,1,3,24.85,2666,0
2048,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,112,1
3447,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,95.65,4649,1
3194,1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,3,41.35,101,0
2760,1,0,1,0,46,1,0,2,1,1,1,1,1,1,0,0,2,19.6,4483,0
2833,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,1196,1
81,0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,3472,0
1180,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.25,131,0
587,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.65,1095,0
4786,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,3522,0
1167,0,1,0,0,10,0,1,0,0,0,0,0,0,2,0,1,2,34.7,2097,1
